,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
10400,0,0,781.686148721,6,1,29.0,55.653568,http://www.cian.ru/rent/flat/151492846/,,37.570833,20,,5,40000.0,40000.0,,2,Зюзино,Калужская,0,46.0,1
10401,1,1,62.277248853,0,3,46.0,55.747819,http://www.cian.ru/rent/flat/151422063/,15.0,37.59392,10,1,15,160000.0,160000.0,дизайнерский,2,Арбат,Арбатская,0,80.0,1
10402,1,1,303.66698134,2,4,19.0,55.794598,http://www.cian.ru/rent/flat/151619019/,,37.60072,13,1,9,35000.0,35000.0,косметический,1,Марьина Роща,Савеловская,0,35.0,1
10403,1,1,32.6512070576,0,4,87.0,55.760023,http://www.cian.ru/rent/flat/149038152/,,37.641153,5,,8,180000.0,180000.0,,3,Басманный,Чистые пруды,0,109.0,1
10404,0,1,624.259124209,6,1,30.0,55.674478,http://www.cian.ru/rent/flat/151471382/,,37.570007,10,1,5,40000.0,40000.0,евроремонт,2,Черёмушки,Профсоюзная,0,45.0,1
10405,0,1,48.1917839094,0,5,87.0,55.749633,http://www.cian.ru/rent/flat/28891044/,,37.577561,6,,14,,~ 355 869 руб,дизайнерский,3,Арбат,Смоленская,0,135.0,1
10406,1,1,179.713219959,0,5,45.0,55.732651,http://www.cian.ru/rent/flat/151609403/,,37.673484,8,1,5,65000.0,65000.0,дизайнерский,2,Таганский,Крестьянская застава,0,50.0,1
10407,1,0,529.506309845,2,3,20.0,55.823125,http://www.cian.ru/rent/flat/151235471/,10.0,37.621498,3,1,22,50000.0,50000.0,евроремонт,1,Останкинский,ВДНХ,0,45.0,0
10408,1,0,250.495862277,3,12,20.0,55.72347,http://www.cian.ru/rent/flat/151489468/,,37.903192,10,,17,24000.0,24000.0,косметический,1,Косино-Ухтомский,Выхино,0,38.0,0
10409,1,1,494.505213227,1,5,30.0,55.81872,http://www.cian.ru/rent/flat/149624871/,,37.488844,9,,12,45000.0,45000.0,евроремонт,1,Войковский,Войковская,0,41.0,1
10410,1,0,642.70301631,5,9,32.0,55.672037,http://www.cian.ru/rent/flat/150910675/,,37.651672,15,,9,40000.0,40000.0,косметический,2,Нагатино-Садовники,Коломенская,0,46.0,1
10411,0,0,252.989624278,5,6,29.0,55.723146,http://www.cian.ru/rent/flat/151260936/,,37.66009,15,1,16,45000.0,45000.0,евроремонт,2,Даниловский,Пролетарская,0,45.0,1
10412,1,1,851.363855418,2,8,21.0,55.863368,http://www.cian.ru/rent/flat/150954696/,,37.657691,8,,9,31000.0,31000.0,,1,Бабушкинский,Свиблово,0,32.0,1
10413,0,0,427.358825962,1,6,,55.810253,http://www.cian.ru/rent/flat/151560653/,,37.491647,5,,9,53000.0,53000.0,,2,Сокол,Сокол,0,45.0,1
10414,1,,36.025046455,0,4,45.0,55.751199,http://www.cian.ru/rent/flat/151478174/,10.0,37.647926,10,,6,135000.0,135000.0,евроремонт,2,,Курская,0,81.0,1
10415,0,0,400.610393047,3,5,20.0,55.806874,http://www.cian.ru/rent/flat/151568032/,,37.761258,7,,9,35000.0,35000.0,косметический,1,Гольяново,Черкизовская,0,35.0,1
10416,1,1,191.618112468,7,16,135.0,55.78035,http://www.cian.ru/rent/flat/149615881/,50.0,37.450028,8,,20,120000.0,120000.0,евроремонт,5,Хорошёво-Мнёвники,Полежаевская,0,208.0,0
10417,1,0,566.458571792,4,8,31.0,55.682113,http://www.cian.ru/rent/flat/151472667/,,37.729422,18,,9,40000.0,40000.0,евроремонт,2,Печатники,Печатники,0,52.0,1
10418,0,1,143.833782107,1,42,40.0,55.774254,http://www.cian.ru/rent/flat/149932474/,25.0,37.546525,2,,43,180000.0,180000.0,дизайнерский,3,Хорошёвский,Беговая,0,104.0,1
10419,1,0,1107.41479563,5,11,20.0,55.609736,http://www.cian.ru/rent/flat/151508163/,,37.726619,9,1,17,35000.0,35000.0,косметический,1,Орехово-Борисово Южное,Домодедовская,0,38.0,1
10420,1,0,856.608885212,1,14,20.0,55.86402,http://www.cian.ru/rent/flat/151380393/,,37.476402,10,,17,30000.0,30000.0,,1,Левобережный,Речной вокзал,0,38.0,1
10421,1,0,185.537954767,7,3,30.0,55.779575,http://www.cian.ru/rent/flat/151526895/,,37.488431,,,5,40000.0,40000.0,косметический,2,Хорошёво-Мнёвники,,0,45.0,
10422,1,0,1025.8773386,1,7,21.0,55.884999,http://www.cian.ru/rent/flat/151164841/,,37.533867,15,1,12,30000.0,30000.0,косметический,1,Дмитровский,Петровско-Разумовская,0,42.0,0
10423,1,1,417.497160092,4,15,33.0,55.701689,http://www.cian.ru/rent/flat/150892515/,12.0,37.815453,20,,16,35000.0,35000.0,косметический,2,Выхино-Жулебино,Выхино,0,59.0,1
10424,1,1,1121.19799383,7,6,96.0,55.896761,http://www.cian.ru/rent/flat/149050156/,,37.396775,20,,7,99000.0,99000.0,,4,Куркино,Планерная,0,115.0,0
10425,1,0,872.542866837,1,6,28.0,55.866,http://www.cian.ru/rent/flat/34744161/,,37.565138,,,9,25000.0,25000.0,косметический,2,Восточное Дегунино,,0,45.0,
10426,1,1,194.658134749,4,3,52.0,55.730715,http://www.cian.ru/rent/flat/151241360/,11.0,37.717779,10,,17,65000.0,65000.0,,3,Нижегородский,Таганская,0,75.0,0
10427,1,0,901.930959228,9,12,21.0,55.637479,http://www.cian.ru/rent/flat/151436279/,10.0,37.32438,,1,17,30000.0,30000.0,евроремонт,1,поселение Внуковское,,0,40.0,
10428,1,1,1810.74497168,9,3,22.0,55.512097,http://www.cian.ru/rent/flat/150829209/,,37.567743,10,,3,28000.0,28000.0,косметический,2,Щербинка,Аннино,0,32.0,0
10429,1,1,122.23016494,0,9,67.0,55.771494,http://www.cian.ru/rent/flat/151529795/,12.0,37.592797,2,1,9,120000.0,120000.0,евроремонт,3,Тверской,Маяковская,0,95.0,1
10430,1,,1812.39150997,9,1,20.0,55.511863,http://www.cian.ru/rent/flat/151603883/,,37.367436,15,,3,25000.0,25000.0,евроремонт,1,,Теплый Стан,0,44.0,0
10431,1,1,73.0763907807,0,3,135.0,55.765205,http://www.cian.ru/rent/flat/150640797/,20.0,37.647486,4,1,7,180000.0,180000.0,евроремонт,3,Басманный,Чистые пруды,0,156.0,1
10432,1,0,494.108190423,3,4,20.0,55.81867,http://www.cian.ru/rent/flat/151176052/,,37.795502,7,,5,25000.0,25000.0,,1,Гольяново,Щелковская,0,32.0,1
10433,1,0,140.496800764,3,10,31.0,55.737725,http://www.cian.ru/rent/flat/151530337/,,37.85303,17,,17,40000.0,40000.0,евроремонт,2,Новокосино,Новокосино,0,54.0,1
10434,1,0,609.361430743,4,7,35.0,55.676448,http://www.cian.ru/rent/flat/150615378/,,37.745322,10,,9,40000.0,40000.0,,2,Люблино,Люблино,0,46.0,1
10435,1,0,1035.64915108,5,3,20.0,55.619462,http://www.cian.ru/rent/flat/151493278/,,37.606685,4,1,12,30000.0,30000.0,косметический,1,Чертаново Центральное,Южная,0,33.0,1
10436,1,0,160.174586258,8,5,18.0,55.77634,http://www.cian.ru/rent/flat/151490616/,,37.495177,14,,5,28000.0,28000.0,косметический,1,Хорошёво-Мнёвники,Полежаевская,0,32.0,1
10437,1,0,420.508783411,8,7,40.0,55.809388,http://www.cian.ru/rent/flat/151464000/,,37.413349,13,1,9,50000.0,50000.0,косметический,3,Строгино,Строгино,0,54.0,1
10438,0,1,39.7705392925,3,1,18.0,55.750717,http://www.cian.ru/rent/flat/150953901/,,37.811258,4,1,12,30000.0,30000.0,косметический,1,Новогиреево,Новогиреево,0,36.0,1
10439,0,0,247.486034276,0,5,26.0,55.723861,http://www.cian.ru/rent/flat/150239844/,27.0,37.610053,9,1,18,100000.0,100000.0,евроремонт,1,Якиманка,Шаболовская,0,56.0,1
10440,0,1,157.831674166,0,8,95.0,55.776041,http://www.cian.ru/rent/flat/151180293/,12.0,37.603523,5,,12,195000.0,195000.0,дизайнерский,3,Тверской,Новослободская,0,121.0,1
10441,1,1,42.0548350593,3,3,31.0,55.750423,http://www.cian.ru/rent/flat/150974411/,,37.815813,2,,14,40000.0,40000.0,евроремонт,2,Новогиреево,Новогиреево,0,54.0,1
10442,1,,354.374871361,3,9,,55.801025,http://www.cian.ru/rent/flat/151424188/,,37.72626,12,1,9,32000.0,32000.0,,1,,Преображенская площадь,0,38.0,1
10443,1,0,140.496800764,3,10,34.0,55.737725,http://www.cian.ru/rent/flat/150768391/,,37.85303,12,,14,39000.0,39000.0,евроремонт,2,Новокосино,Новокосино,0,56.0,1
10444,1,,572.117880731,8,11,20.0,55.82848,http://www.cian.ru/rent/flat/151620421/,12.0,37.448042,11,,25,40000.0,40000.0,евроремонт,1,,Тушинская,0,40.0,1
10445,1,0,1173.90276776,5,12,21.0,55.600689,http://www.cian.ru/rent/flat/151550913/,,37.606155,8,1,12,30000.0,30000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,41.0,1
10446,1,0,1173.75607086,5,5,24.0,55.600709,http://www.cian.ru/rent/flat/151432007/,,37.656883,10,,14,32000.0,32000.0,евроремонт,1,Бирюлёво Восточное,Царицыно,0,33.0,0
10447,0,1,195.510208077,7,26,78.0,55.780846,http://www.cian.ru/rent/flat/150696032/,18.0,37.449147,10,,48,150000.0,150000.0,дизайнерский,3,Хорошёво-Мнёвники,Октябрьское поле,0,122.0,0
10448,1,1,440.905848638,3,3,23.0,55.811963,http://www.cian.ru/rent/flat/151413834/,,37.727329,5,,9,33000.0,33000.0,косметический,2,Богородское,Бульвар Рокоссовского,0,45.0,1
10449,1,1,638.760135323,2,17,19.0,55.836838,http://www.cian.ru/rent/flat/151601765/,,37.667564,5,,18,30000.0,30000.0,косметический,1,Ростокино,ВДНХ,0,36.0,0
10450,0,0,1165.72980932,9,1,33.0,55.601803,http://www.cian.ru/rent/flat/150697088/,,37.164974,,1,9,26000.0,26000.0,косметический,2,поселение Кокошкино,,0,50.0,
10451,0,0,159.226423961,1,2,30.0,55.776219,http://www.cian.ru/rent/flat/151161708/,,37.555768,7,1,16,32000.0,32000.0,косметический,1,Беговой,Беговая,0,38.0,1
10452,0,0,221.827912511,0,2,28.0,55.727192,http://www.cian.ru/rent/flat/151611897/,,37.565784,9,,5,45000.0,45000.0,евроремонт,1,Хамовники,Спортивная,0,38.0,1
10453,0,1,416.344209314,7,1,20.0,55.808862,http://www.cian.ru/rent/flat/151541841/,,37.459172,2,,5,30000.0,30000.0,косметический,1,Щукино,Щукинская,0,40.0,1
10454,1,0,519.314664258,4,23,23.0,55.688324,http://www.cian.ru/rent/flat/151378206/,14.0,37.719702,10,,25,40000.0,40000.0,косметический,1,Печатники,Печатники,0,56.0,1
10455,1,,1000.1298425,9,15,47.0,55.624261,http://www.cian.ru/rent/flat/150736760/,13.0,37.309585,15,,17,35000.0,35000.0,косметический,3,,Юго-Западная,0,80.0,0
10456,1,0,1123.65745676,2,1,26.0,55.897064,http://www.cian.ru/rent/flat/151478733/,7.6,37.563952,13,1,12,40000.0,40000.0,отсутствует,2,Лианозово,Алтуфьево,0,45.0,1
10457,1,0,475.803994331,3,4,20.0,55.816364,http://www.cian.ru/rent/flat/151539230/,,37.807216,14,1,5,28000.0,28000.0,косметический,1,Гольяново,Щелковская,0,32.0,1
10458,1,1,852.698762522,6,5,38.0,55.644079,http://www.cian.ru/rent/flat/151420120/,,37.602687,3,,5,42000.0,42000.0,косметический,3,Зюзино,Чертановская,0,56.0,1
10459,0,1,255.05133628,3,19,41.0,55.788424,http://www.cian.ru/rent/flat/151238377/,,37.678541,2,,34,180000.0,180000.0,дизайнерский,2,Сокольники,Сокольники,0,109.0,1
10460,1,,431.246953768,4,9,32.0,55.699888,http://www.cian.ru/rent/flat/151455556/,12.0,37.920969,10,1,17,35000.0,35000.0,косметический,2,,Лермонтовский проспект,0,64.5,0
10461,1,0,1297.10443697,5,7,19.0,55.58383,http://www.cian.ru/rent/flat/151589303/,,37.595707,1,1,16,33000.0,33000.0,косметический,1,Чертаново Южное,Аннино,0,40.0,0
10462,1,1,569.625368838,7,3,,55.828167,http://www.cian.ru/rent/flat/150234656/,20.0,37.469611,12,,3,,~ 678 365 руб,,6,Покровское-Стрешнево,Сокол,0,460.0,0
10463,1,1,1367.01385536,5,12,32.0,55.574207,http://www.cian.ru/rent/flat/151215883/,,37.666162,,,12,28000.0,28000.0,косметический,2,Бирюлёво Восточное,,0,56.0,
10464,1,0,130.066664762,3,5,33.0,55.739073,http://www.cian.ru/rent/flat/151330905/,,37.866433,5,,17,35000.0,35000.0,косметический,2,Новокосино,Новокосино,0,54.0,1
10465,1,,114.352811749,8,3,45.0,55.770487,http://www.cian.ru/rent/flat/151415024/,,37.472827,8,,9,50000.0,50000.0,косметический,3,,Октябрьское поле,0,60.0,0
10466,1,,922.799993248,1,13,20.0,55.872238,http://www.cian.ru/rent/flat/151552178/,9.6,37.464949,,1,14,17000.0,17000.0,косметический,1,,,0,36.0,
10467,1,0,730.872536145,8,2,33.0,55.848357,http://www.cian.ru/rent/flat/151591977/,10.0,37.351195,12,,17,40000.0,40000.0,косметический,2,Митино,Митино,0,54.0,1
10468,1,1,311.28993836,3,2,18.0,55.795565,http://www.cian.ru/rent/flat/151438097/,,37.776215,7,,5,36000.0,36000.0,,1,Измайлово,Измайловская,0,34.0,1
10469,1,,660.948466483,6,3,19.0,55.66962,http://www.cian.ru/rent/flat/151512618/,,37.588781,15,1,14,30000.0,30000.0,косметический,1,,Нахимовский проспект,0,33.0,1
10470,1,0,284.174720112,8,3,60.0,55.792124,http://www.cian.ru/rent/flat/151172594/,,37.484092,12,,18,120000.0,120000.0,евроремонт,3,Щукино,Октябрьское поле,0,85.0,1
10471,1,1,130.500060721,0,4,82.0,55.739017,http://www.cian.ru/rent/flat/149679026/,22.0,37.60381,7,,7,365000.0,365000.0,,3,Хамовники,Кропоткинская,0,129.0,1
10472,1,0,653.477215184,4,7,35.0,55.67061,http://www.cian.ru/rent/flat/151598599/,,37.747262,17,1,9,45000.0,45000.0,косметический,3,Люблино,Люблино,0,51.0,1
10473,1,1,717.315198436,1,7,31.0,55.846664,http://www.cian.ru/rent/flat/150822090/,,37.480597,7,1,9,34000.0,34000.0,косметический,2,Головинский,Водный стадион,0,45.0,0
10474,1,0,1078.67329853,6,5,44.0,55.613636,http://www.cian.ru/rent/flat/36262154/,,37.492994,15,,12,40000.0,40000.0,косметический,3,Тёплый Стан,Теплый Стан,0,64.0,1
10475,1,1,194.474347904,7,6,64.0,55.780714,http://www.cian.ru/rent/flat/150825494/,12.0,37.472054,3,,25,150000.0,150000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,108.0,0
10476,1,1,1121.19799383,8,6,70.0,55.896761,http://www.cian.ru/rent/flat/151562124/,10.0,37.396775,10,,7,90000.0,90000.0,евроремонт,4,Куркино,Планерная,0,115.0,0
10477,1,,389.740905883,4,11,20.0,55.705321,http://www.cian.ru/rent/flat/151179913/,10.0,37.748574,15,1,12,25000.0,25000.0,косметический,1,,Кузьминки,0,38.0,1
10478,1,1,274.713253677,4,8,20.0,55.720322,http://www.cian.ru/rent/flat/151558776/,12.0,37.785845,6,1,12,34000.0,34000.0,отсутствует,1,Рязанский,Рязанский проспект,0,42.0,1
10479,1,0,361.526698307,4,2,34.0,55.709008,http://www.cian.ru/rent/flat/150323323/,,37.768885,2,,5,40000.0,40000.0,,2,Кузьминки,Кузьминки,0,46.0,1
10480,1,1,1000.23027343,2,5,18.0,55.881828,http://www.cian.ru/rent/flat/151591617/,,37.674517,15,1,17,23000.0,23000.0,косметический,1,Бабушкинский,Медведково,0,38.0,1
10481,0,1,325.690065373,4,2,20.0,55.713684,http://www.cian.ru/rent/flat/151433783/,,37.733365,5,,4,30000.0,30000.0,евроремонт,1,Текстильщики,Текстильщики,0,34.0,1
10482,1,0,801.822185932,4,10,28.0,55.650881,http://www.cian.ru/rent/flat/151581109/,,37.732359,10,1,14,30000.0,30000.0,косметический,1,Марьино,Марьино,0,38.0,1
10483,1,0,324.754254332,4,4,28.0,55.713806,http://www.cian.ru/rent/flat/25300516/,,37.767528,11,,5,30000.0,30000.0,косметический,2,Кузьминки,Кузьминки,0,46.0,1
10484,1,1,308.735556959,1,2,34.0,55.795241,http://www.cian.ru/rent/flat/151589227/,,37.570707,10,,5,40000.0,40000.0,косметический,2,Савёловский,Динамо,0,50.0,1
10485,1,1,612.053308868,8,7,92.0,55.833491,http://www.cian.ru/rent/flat/149742065/,14.0,37.357824,15,1,8,90000.0,90000.0,дизайнерский,4,Митино,Митино,0,150.0,0
10486,1,1,96.3910792547,4,7,20.0,55.743421,http://www.cian.ru/rent/flat/151613322/,12.0,37.720465,14,,16,33000.0,33000.0,косметический,1,Лефортово,Авиамоторная,0,51.0,1
10487,1,1,1093.8000033,2,12,30.0,55.893384,http://www.cian.ru/rent/flat/151617115/,,37.667312,8,1,14,35000.0,35000.0,отсутствует,2,Северное Медведково,Медведково,0,43.0,1
10488,0,1,291.350584695,1,3,,55.793035,http://www.cian.ru/rent/flat/151122125/,,37.514446,10,1,9,49000.0,49000.0,,2,Сокол,Сокол,0,56.0,1
10489,0,,145.893399379,8,14,27.0,55.774517,http://www.cian.ru/rent/flat/151417436/,,37.473006,17,,17,50000.0,50000.0,евроремонт,1,,Октябрьское поле,0,33.0,1
10490,1,,849.296674126,1,5,28.0,55.863111,http://www.cian.ru/rent/flat/150929466/,10.0,37.473788,10,,23,50000.0,50000.0,,2,,Речной вокзал,0,56.0,1
10491,1,,805.207295556,6,10,18.0,55.650429,http://www.cian.ru/rent/flat/151605488/,,37.522845,10,1,24,43000.0,43000.0,евроремонт,1,,Беляево,0,38.0,1
10492,1,0,458.490524834,4,5,,55.696316,http://www.cian.ru/rent/flat/150938634/,,37.817528,10,1,5,28000.0,28000.0,,2,Выхино-Жулебино,Выхино,0,44.0,0
10493,1,0,1074.88175438,5,5,40.0,55.61415,http://www.cian.ru/rent/flat/150675221/,,37.710809,9,,9,40000.0,40000.0,косметический,3,Орехово-Борисово Северное,Домодедовская,0,60.0,1
10494,0,,1136.37300606,6,7,18.0,55.6058,http://www.cian.ru/rent/flat/151406714/,,37.522602,12,,9,27000.0,27000.0,косметический,1,,Ясенево,0,32.0,1
10495,1,1,130.306581416,0,4,98.0,55.739042,http://www.cian.ru/rent/flat/151482957/,15.0,37.597199,5,1,6,300000.0,300000.0,косметический,4,Хамовники,Парк Культуры,0,150.0,1
10496,0,1,374.403442555,3,1,30.0,55.80356,http://www.cian.ru/rent/flat/151602260/,,37.720708,10,1,5,25000.0,25000.0,косметический,1,Преображенское,Преображенская площадь,0,40.0,1
10497,0,1,194.474347904,8,25,55.0,55.780714,http://www.cian.ru/rent/flat/151590370/,25.0,37.472054,25,,25,82000.0,82000.0,дизайнерский,2,Хорошёво-Мнёвники,Октябрьское поле,0,97.0,1
10498,1,1,797.252816478,4,2,32.0,55.651491,http://www.cian.ru/rent/flat/151577753/,,37.697469,20,,3,28000.0,28000.0,,2,Печатники,Печатники,0,45.0,0
10499,1,1,304.908480676,4,5,92.0,55.716392,http://www.cian.ru/rent/flat/150279221/,10.0,37.676214,5,1,7,70000.0,70000.0,косметический,3,Южнопортовый,Дубровка,0,131.0,1
10500,1,0,1050.45296789,5,5,20.0,55.617459,http://www.cian.ru/rent/flat/151217195/,,37.605768,5,,16,30000.0,30000.0,косметический,1,Чертаново Центральное,Южная,0,32.0,1
10501,1,0,662.616420163,8,14,47.0,55.839825,http://www.cian.ru/rent/flat/151155542/,12.0,37.439212,10,1,14,55000.0,55000.0,евроремонт,3,Южное Тушино,Сходненская,0,83.0,1
10502,1,1,435.898173418,1,5,31.0,55.811331,http://www.cian.ru/rent/flat/151530106/,,37.571058,10,,5,40000.0,40000.0,косметический,2,Тимирязевский,Дмитровская,0,45.0,1
10503,1,1,990.926390811,1,11,29.0,55.880677,http://www.cian.ru/rent/flat/150798871/,,37.558643,,1,16,40000.0,40000.0,евроремонт,2,Восточное Дегунино,,0,51.0,
10504,1,1,399.289125867,3,1,27.0,55.806707,http://www.cian.ru/rent/flat/151576551/,,37.722963,11,1,5,35000.0,35000.0,отсутствует,2,Богородское,Бульвар Рокоссовского,0,40.0,1
10505,1,1,265.354146452,4,5,37.0,55.721539,http://www.cian.ru/rent/flat/150995739/,9.2,37.672118,9,1,7,55000.0,55000.0,евроремонт,2,Южнопортовый,Дубровка,0,60.0,1
10506,1,0,470.020104492,3,1,20.0,55.815635,http://www.cian.ru/rent/flat/151553566/,,37.834408,15,,9,26000.0,26000.0,евроремонт,1,Гольяново,Щелковская,0,37.0,1
10507,0,1,625.886209503,1,4,58.0,55.835225,http://www.cian.ru/rent/flat/149749036/,15.0,37.525809,15,1,5,75000.0,75000.0,косметический,4,Коптево,Водный стадион,0,120.0,1
10508,1,1,423.676208187,1,2,32.0,55.809788,http://www.cian.ru/rent/flat/151128375/,,37.523555,8,1,5,45000.0,45000.0,евроремонт,2,Аэропорт,Сокол,0,48.0,1
10509,0,1,65.8554703188,0,3,,55.747358,http://www.cian.ru/rent/flat/34540887/,23.0,37.653577,6,,5,70000.0,70000.0,евроремонт,3,Таганский,Таганская,0,81.0,1
10510,1,0,25.6684864608,3,4,18.0,55.759127,http://www.cian.ru/rent/flat/151523681/,,37.80091,20,,5,26000.0,26000.0,косметический,1,Перово,Перово,0,33.0,1
10511,1,1,88.3365154524,0,10,147.0,55.74446,http://www.cian.ru/rent/flat/150777885/,20.0,37.613018,5,,12,330000.0,330000.0,отсутствует,6,Якиманка,Библиотека им. Ленина,0,240.0,1
10512,1,1,638.835844671,6,8,28.0,55.672549,http://www.cian.ru/rent/flat/150678706/,,37.545815,5,1,9,35000.0,35000.0,косметический,2,Обручевский,Новые Черемушки,0,42.0,1
10513,0,0,122.903028096,3,6,26.0,55.77158,http://www.cian.ru/rent/flat/151585731/,,37.83916,,,9,28000.0,28000.0,косметический,2,Ивановское,,0,34.0,
10514,0,,133.951451335,0,2,38.0,55.738571,http://www.cian.ru/rent/flat/151619085/,10.0,37.588638,3,1,8,85000.0,85000.0,косметический,3,,Парк Культуры,0,68.0,1
10515,1,1,86.0486322248,0,4,80.0,55.766866,http://www.cian.ru/rent/flat/150137146/,15.0,37.633526,5,1,6,120000.0,120000.0,евроремонт,3,Красносельский,Чистые пруды,0,100.0,1
10516,1,,994.55752132,5,6,33.0,55.625013,http://www.cian.ru/rent/flat/151554241/,,37.598492,7,,9,45000.0,45000.0,косметический,2,,Южная,0,52.0,1
10517,1,1,806.420393905,6,16,38.0,55.650267,http://www.cian.ru/rent/flat/151612714/,15.0,37.565874,22,1,16,40000.0,40000.0,косметический,2,Зюзино,Калужская,0,55.0,1
10518,1,1,599.757984701,7,23,58.0,55.831949,http://www.cian.ru/rent/flat/149783971/,10.0,37.459415,24,,25,60000.0,60000.0,евроремонт,3,Покровское-Стрешнево,Тушинская,0,95.0,1
10519,1,1,154.177052428,0,5,65.0,55.735956,http://www.cian.ru/rent/flat/150721315/,15.0,37.614689,3,,6,110000.0,110000.0,,3,Якиманка,Полянка,0,86.0,1
10520,1,0,780.256298171,2,5,,55.854517,http://www.cian.ru/rent/flat/151085086/,10.0,37.68306,10,1,11,70000.0,70000.0,,3,Ярославский,ВДНХ,0,85.0,0
10521,1,1,785.457207353,6,2,32.0,55.653065,http://www.cian.ru/rent/flat/151308945/,,37.561392,21,,12,36000.0,36000.0,косметический,2,Черёмушки,Калужская,0,54.0,1
10522,1,1,1889.90890637,9,7,30.0,55.500815,http://www.cian.ru/rent/flat/151259380/,10.0,37.56839,10,1,17,24000.0,24000.0,косметический,1,Щербинка,Бульвар Дмитрия Донского,0,44.0,0
10523,1,1,57.614268491,0,3,52.0,55.763224,http://www.cian.ru/rent/flat/150564246/,,37.597827,13,,6,145000.0,145000.0,евроремонт,3,Пресненский,Пушкинская,0,80.0,1
10524,1,1,362.566119578,1,4,33.0,55.802062,http://www.cian.ru/rent/flat/151558812/,10.0,37.533499,3,,8,55000.0,55000.0,евроремонт,2,Аэропорт,Аэропорт,0,55.0,1
10525,1,0,824.592466461,4,10,21.0,55.647839,http://www.cian.ru/rent/flat/151091663/,,37.715255,27,,12,29000.0,29000.0,косметический,1,Марьино,Марьино,0,42.0,1
10526,1,0,494.108190423,3,4,18.0,55.81867,http://www.cian.ru/rent/flat/151209015/,,37.795502,10,,5,25000.0,25000.0,,1,Гольяново,Щелковская,0,35.0,1
10527,1,0,1887.55781931,6,2,20.0,55.501151,http://www.cian.ru/rent/flat/151412672/,10.0,37.595402,15,1,9,20000.0,20000.0,косметический,1,Южное Бутово,Бульвар Дмитрия Донского,0,43.0,0
10528,1,0,417.626763405,7,13,32.0,55.809024,http://www.cian.ru/rent/flat/151072967/,,37.475441,10,,22,50000.0,50000.0,,2,Щукино,Щукинская,0,57.0,1
10529,0,0,2126.14827975,10,8,,55.466749,http://www.cian.ru/rent/flat/150871839/,,37.29488,15,1,12,29000.0,29000.0,,2,Троицк,Теплый Стан,0,50.0,0
10530,1,0,823.82701097,2,1,22.0,55.859943,http://www.cian.ru/rent/flat/151595714/,,37.608311,8,1,9,38000.0,38000.0,косметический,2,Отрадное,Отрадное,0,50.0,1
10531,0,1,61.493225301,0,5,68.0,55.74792,http://www.cian.ru/rent/flat/151218286/,22.0,37.589329,5,1,6,150000.0,150000.0,евроремонт,3,Арбат,Смоленская,0,120.0,1
10532,1,0,577.312307326,5,12,35.0,55.680681,http://www.cian.ru/rent/flat/149843219/,,37.643264,15,,14,45000.0,45000.0,косметический,2,Нагатино-Садовники,Коломенская,0,50.0,1
10533,1,0,25.8632885885,0,11,71.0,55.759152,http://www.cian.ru/rent/flat/150460835/,,37.58084,3,1,18,200000.0,200000.0,дизайнерский,3,Пресненский,Баррикадная,0,92.0,0
10534,0,1,228.743730692,7,20,30.0,55.785078,http://www.cian.ru/rent/flat/150805608/,25.0,37.464886,20,,25,100000.0,100000.0,,3,Хорошёво-Мнёвники,Октябрьское поле,0,60.0,1
10535,0,1,273.009358233,3,1,14.0,55.790706,http://www.cian.ru/rent/flat/151315215/,12.0,37.674103,6,,6,40000.0,40000.0,евроремонт,1,Сокольники,Сокольники,0,40.0,1
10536,0,1,55.3520718418,0,10,95.0,55.748711,http://www.cian.ru/rent/flat/150846506/,17.0,37.578514,5,,13,300000.0,300000.0,евроремонт,2,Арбат,Смоленская,0,150.0,1
10537,1,1,149.190719125,8,3,35.0,55.774938,http://www.cian.ru/rent/flat/151391600/,20.0,37.495051,5,,12,38000.0,38000.0,,2,Хорошёво-Мнёвники,Полежаевская,0,43.0,0
10538,1,,693.29172599,8,4,31.0,55.843662,http://www.cian.ru/rent/flat/150932185/,10.0,37.369134,5,1,17,45000.0,45000.0,евроремонт,2,,Митино,0,55.0,1
10539,1,1,1137.97545921,5,11,19.0,55.605582,http://www.cian.ru/rent/flat/151392600/,,37.743669,10,,16,35000.0,35000.0,евроремонт,1,Орехово-Борисово Южное,Красногвардейская,0,35.0,1
10540,0,1,435.612955109,1,30,109.0,55.811295,http://www.cian.ru/rent/flat/149562145/,32.0,37.561787,10,1,30,300000.0,300000.0,дизайнерский,4,Тимирязевский,Дмитровская,0,200.0,1
10541,1,,1084.33694124,6,8,,55.612868,http://www.cian.ru/rent/flat/151526742/,,37.546767,10,1,9,40000.0,40000.0,,2,,Ясенево,0,45.0,1
10542,1,,3128.49747423,10,3,47.3,55.314208,http://www.cian.ru/rent/flat/151147508/,,37.326743,,,5,30000.0,30000.0,евроремонт,2,,,0,56.0,
10543,1,0,997.255303636,2,5,30.0,55.88146,http://www.cian.ru/rent/flat/150964508/,10.0,37.575711,10,,14,35000.0,35000.0,косметический,2,Алтуфьевский,Бибирево,0,53.0,0
