,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
15843,1,,301.829433207,7,13,125.0,55.716793,http://www.cian.ru/rent/flat/151489580/,55.0,37.509056,15,1,14,250000.0,250000.0,дизайнерский,4,,Университет,0,187.0,0
15844,1,,491.299628698,7,10,90.0,55.692008,http://www.cian.ru/rent/flat/149718331/,20.0,37.530939,5,1,19,250000.0,250000.0,,3,,Университет,0,155.0,1
15845,0,,313.00710462,7,3,108.0,55.715337,http://www.cian.ru/rent/flat/28675578/,,37.509155,3,,47,250000.0,250000.0,дизайнерский,3,,Парк Победы,0,150.0,0
15846,0,1,252.289244692,7,37,80.0,55.723237,http://www.cian.ru/rent/flat/147902094/,17.0,37.527903,7,1,51,250000.0,250000.0,дизайнерский,3,Раменки,Киевская,0,120.0,0
15847,1,,306.267420875,7,16,,55.716215,http://www.cian.ru/rent/flat/150136676/,,37.508535,7,,23,250000.0,250000.0,,4,,Киевская,0,148.0,0
15848,1,,337.629553673,7,15,165.0,55.712127,http://www.cian.ru/rent/flat/150096929/,20.0,37.49939,15,,25,250000.0,250000.0,евроремонт,4,,Парк Победы,0,205.0,1
15849,0,1,107.076979161,7,16,95.0,55.742042,http://www.cian.ru/rent/flat/151231074/,45.0,37.552498,5,1,18,320000.0,320000.0,евроремонт,3,Дорогомилово,Киевская,0,144.0,1
15850,0,1,115.103669187,7,3,62.0,55.770583,http://www.cian.ru/rent/flat/151119903/,90.0,37.397404,5,1,7,150000.0,150000.0,евроремонт,2,Крылатское,Крылатское,0,90.0,0
15851,1,0,766.331735501,7,4,32.0,55.655615,http://www.cian.ru/rent/flat/151258538/,,37.484819,15,,9,55000.0,55000.0,евроремонт,2,Тропарёво-Никулино,Юго-Западная,0,55.0,1
15852,1,1,325.375576079,7,15,110.0,55.713725,http://www.cian.ru/rent/flat/149507136/,20.0,37.479061,15,1,15,250000.0,250000.0,дизайнерский,2,Очаково-Матвеевское,Славянский бульвар,0,130.0,1
15853,1,1,588.34189273,7,12,102.0,55.679225,http://www.cian.ru/rent/flat/151459283/,13.0,37.499067,9,,22,250000.0,250000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,159.0,1
15854,1,1,651.869390143,7,22,85.0,55.670823,http://www.cian.ru/rent/flat/147657124/,20.0,37.51688,10,,30,250000.0,250000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,150.0,1
15855,1,1,651.869390143,7,15,184.0,55.670823,http://www.cian.ru/rent/flat/151617353/,21.0,37.51688,15,,30,250000.0,250000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,205.0,1
15856,0,1,785.951962199,7,11,30.0,55.652999,http://www.cian.ru/rent/flat/150508406/,50.0,37.47174,12,,37,255000.0,255000.0,дизайнерский,4,Тропарёво-Никулино,Тропарево,0,152.0,1
15857,1,1,269.607389515,7,19,96.0,55.720986,http://www.cian.ru/rent/flat/150825098/,60.0,37.46564,14,1,23,260000.0,260000.0,дизайнерский,3,Фили-Давыдково,Славянский бульвар,0,160.0,1
15858,1,1,269.607389515,7,19,101.0,55.720986,http://www.cian.ru/rent/flat/149465855/,15.0,37.46564,10,,25,260000.0,260000.0,,4,Фили-Давыдково,Славянский бульвар,0,160.0,1
15859,0,1,269.607389515,7,19,,55.720986,http://www.cian.ru/rent/flat/151034584/,,37.46564,12,,24,260000.0,260000.0,дизайнерский,3,Фили-Давыдково,Славянский бульвар,0,140.0,1
15860,1,1,317.481143824,7,16,,55.714754,http://www.cian.ru/rent/flat/148016607/,,37.504618,3,,48,260000.0,260000.0,евроремонт,3,Раменки,Парк Победы,0,148.0,0
15861,1,1,269.607389515,7,19,101.0,55.720986,http://www.cian.ru/rent/flat/150589292/,15.0,37.46564,10,,25,265000.0,265000.0,,4,Фили-Давыдково,Славянский бульвар,0,160.0,1
15862,1,,312.654053116,7,6,120.0,55.715383,http://www.cian.ru/rent/flat/150589308/,40.0,37.50734,1,,22,270000.0,270000.0,,4,,Университет,0,170.0,1
15863,1,1,269.607389515,7,19,145.0,55.720986,http://www.cian.ru/rent/flat/150524902/,10.0,37.46564,14,1,24,270000.0,270000.0,дизайнерский,4,Фили-Давыдково,Славянский бульвар,0,160.0,1
15864,0,0,311.917231217,7,6,120.0,55.715479,http://www.cian.ru/rent/flat/151552888/,,37.479034,25,,21,270000.0,270000.0,дизайнерский,5,Очаково-Матвеевское,Славянский бульвар,0,155.0,1
15865,1,1,269.607389515,7,19,108.0,55.720986,http://www.cian.ru/rent/flat/148647941/,,37.46564,10,,22,270000.0,270000.0,дизайнерский,4,Фили-Давыдково,Славянский бульвар,0,140.0,1
15866,1,1,301.407085504,7,4,91.0,55.716848,http://www.cian.ru/rent/flat/149600784/,,37.508023,5,,12,280000.0,280000.0,,3,Раменки,Университет,0,140.0,0
15867,1,1,269.607389515,7,19,101.0,55.720986,http://www.cian.ru/rent/flat/149465854/,15.0,37.46564,10,,25,280000.0,280000.0,,4,Фили-Давыдково,Славянский бульвар,0,160.0,1
15868,1,0,479.249836517,7,5,105.0,55.693591,http://www.cian.ru/rent/flat/148750085/,25.0,37.532439,2,1,23,280000.0,280000.0,дизайнерский,4,Раменки,Университет,0,150.0,1
15869,1,1,633.925250176,7,24,168.0,55.673199,http://www.cian.ru/rent/flat/148980182/,21.0,37.454932,,1,25,280000.0,280000.0,дизайнерский,4,Очаково-Матвеевское,,0,260.0,
15870,1,1,269.607389515,7,13,70.0,55.720986,http://www.cian.ru/rent/flat/151131233/,10.0,37.46564,10,,23,280000.0,280000.0,дизайнерский,3,Фили-Давыдково,Славянский бульвар,0,96.0,1
15871,0,,321.332825287,7,7,73.0,55.714252,http://www.cian.ru/rent/flat/16433108/,60.0,37.505418,10,1,38,280000.0,280000.0,дизайнерский,4,,Киевская,0,200.0,0
15872,1,1,301.407085504,7,4,105.0,55.716848,http://www.cian.ru/rent/flat/151423697/,14.0,37.508023,7,,7,280000.0,280000.0,дизайнерский,3,Раменки,Парк Победы,0,140.0,0
15873,1,1,269.607389515,7,19,,55.720986,http://www.cian.ru/rent/flat/35774281/,,37.46564,2,1,24,280000.0,280000.0,,5,Фили-Давыдково,Славянский бульвар,0,160.0,1
15874,0,0,311.917231217,7,6,,55.715479,http://www.cian.ru/rent/flat/149608947/,,37.479034,2,,21,285000.0,285000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,155.0,0
15875,1,1,246.469834696,7,16,,55.723993,http://www.cian.ru/rent/flat/31343705/,,37.421767,5,,17,285000.0,285000.0,,5,Можайский,Кунцевская,0,240.0,1
15876,0,0,311.917231217,7,6,,55.715479,http://www.cian.ru/rent/flat/149487308/,,37.479034,2,,21,285000.0,285000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,155.0,0
15877,1,0,63.4183043951,7,11,90.0,55.747672,http://www.cian.ru/rent/flat/144443941/,,37.560655,5,1,18,290000.0,290000.0,дизайнерский,3,Дорогомилово,Киевская,0,120.0,0
15878,0,,330.629239749,7,8,118.0,55.71304,http://www.cian.ru/rent/flat/151218282/,22.0,37.500953,15,1,24,290000.0,290000.0,дизайнерский,4,,Киевская,0,160.0,0
15879,0,,389.236183675,7,3,,55.705387,http://www.cian.ru/rent/flat/151624135/,,37.549893,9,,6,300000.0,300000.0,,3,,Воробьевы горы,0,120.0,1
15880,1,0,317.987579839,7,8,84.0,55.714688,http://www.cian.ru/rent/flat/149969311/,17.0,37.475845,15,,23,300000.0,300000.0,,3,Очаково-Матвеевское,Славянский бульвар,0,148.0,1
15881,0,,312.654053116,7,16,,55.715383,http://www.cian.ru/rent/flat/150713025/,,37.50734,14,,17,300000.0,300000.0,,5,,Университет,0,234.0,0
15882,1,0,383.889971119,7,3,,55.706086,http://www.cian.ru/rent/flat/150675366/,,37.549705,25,,6,300000.0,300000.0,,3,Раменки,Университет,0,120.0,1
15883,1,,337.629553673,7,12,125.0,55.712127,http://www.cian.ru/rent/flat/149205233/,60.0,37.49939,5,,22,300000.0,300000.0,евроремонт,4,,Славянский бульвар,0,173.0,0
15884,1,0,317.987579839,7,8,84.0,55.714688,http://www.cian.ru/rent/flat/150589328/,17.0,37.475845,15,,23,300000.0,300000.0,,3,Очаково-Матвеевское,Славянский бульвар,0,148.0,1
15885,0,,317.404410047,7,14,122.0,55.714764,http://www.cian.ru/rent/flat/150202127/,,37.506262,6,,38,300000.0,300000.0,евроремонт,4,,Университет,0,180.0,0
15886,1,0,317.987579839,7,8,82.0,55.714688,http://www.cian.ru/rent/flat/148374621/,16.0,37.475845,25,1,18,300000.0,300000.0,дизайнерский,3,Очаково-Матвеевское,Славянский бульвар,0,147.0,1
15887,0,,317.404410047,7,14,150.0,55.714764,http://www.cian.ru/rent/flat/36278549/,15.0,37.506262,10,1,38,300000.0,300000.0,дизайнерский,5,,Университет,0,186.0,0
15888,0,1,301.407085504,7,4,100.0,55.716848,http://www.cian.ru/rent/flat/151429597/,,37.508023,10,1,12,300000.0,300000.0,косметический,3,Раменки,Университет,0,140.0,0
15889,1,0,317.987579839,7,8,84.0,55.714688,http://www.cian.ru/rent/flat/149310406/,17.0,37.475845,15,,23,300000.0,300000.0,,3,Очаково-Матвеевское,Славянский бульвар,0,148.0,1
15890,0,1,252.289244692,7,19,85.0,55.723237,http://www.cian.ru/rent/flat/150823087/,36.0,37.527903,5,,53,300000.0,300000.0,,3,Раменки,Парк Победы,0,121.0,0
15891,1,0,383.889971119,7,3,90.0,55.706086,http://www.cian.ru/rent/flat/150700931/,20.0,37.549705,12,,6,300000.0,300000.0,,3,Раменки,Воробьевы горы,0,113.0,1
15892,0,,321.332825287,7,6,120.0,55.714252,http://www.cian.ru/rent/flat/151307735/,20.0,37.505418,15,,38,300000.0,300000.0,дизайнерский,4,,Университет,0,200.0,1
15893,1,1,301.407085504,7,4,93.0,55.716848,http://www.cian.ru/rent/flat/149669932/,18.0,37.508023,10,,12,300000.0,300000.0,дизайнерский,3,Раменки,Парк Победы,0,140.0,0
15894,1,1,301.407085504,7,4,93.0,55.716848,http://www.cian.ru/rent/flat/149678350/,18.0,37.508023,10,,12,300000.0,300000.0,дизайнерский,3,Раменки,Парк Победы,0,140.0,0
15895,0,1,35.137745123,7,1,70.0,55.760342,http://www.cian.ru/rent/flat/150464807/,15.0,37.449623,5,,4,310000.0,310000.0,евроремонт,4,Крылатское,Молодежная,0,212.0,0
15896,0,1,107.076979161,7,16,110.0,55.742042,http://www.cian.ru/rent/flat/151625624/,25.0,37.552498,5,,18,315000.0,315000.0,дизайнерский,3,Дорогомилово,Киевская,0,144.0,1
15897,0,1,107.076979161,7,15,110.0,55.742042,http://www.cian.ru/rent/flat/149345418/,20.0,37.552498,,1,18,315000.0,315000.0,дизайнерский,3,Дорогомилово,,0,156.0,
15898,0,,389.236183675,7,3,120.0,55.705387,http://www.cian.ru/rent/flat/151412264/,,37.549893,9,1,6,320000.0,320000.0,дизайнерский,3,,Воробьевы горы,0,120.0,1
15899,0,,312.654053116,7,7,160.0,55.715383,http://www.cian.ru/rent/flat/149667140/,30.0,37.50734,,1,23,320000.0,320000.0,евроремонт,4,,,0,190.0,
15900,0,,301.829433207,7,2,186.0,55.716793,http://www.cian.ru/rent/flat/149244674/,,37.509056,,,48,325000.0,325000.0,дизайнерский,4,,,0,186.0,
15901,1,,34.8259390551,7,27,73.0,55.760302,http://www.cian.ru/rent/flat/151520829/,22.0,37.419197,8,1,34,330000.0,330000.0,евроремонт,3,,Крылатское,0,130.0,1
15902,0,,317.404410047,7,14,118.0,55.714764,http://www.cian.ru/rent/flat/147319076/,15.0,37.506262,7,,38,200000.0,200000.0,,3,,Университет,0,143.0,0
15903,1,1,83.5055070841,7,4,60.0,55.745083,http://www.cian.ru/rent/flat/148931123/,10.0,37.49736,7,,8,130000.0,130000.0,евроремонт,3,Филёвский Парк,Багратионовская,0,100.0,1
15904,1,0,277.250358205,7,3,30.0,55.719992,http://www.cian.ru/rent/flat/151627504/,,37.391107,10,,9,32000.0,32000.0,косметический,2,Можайский,Славянский бульвар,0,45.0,1
15905,1,1,221.01091837,7,19,120.0,55.727298,http://www.cian.ru/rent/flat/150926073/,15.0,37.479941,15,,44,330000.0,330000.0,дизайнерский,5,Фили-Давыдково,Славянский бульвар,0,210.0,1
15906,0,,337.629553673,7,3,110.0,55.712127,http://www.cian.ru/rent/flat/148931239/,30.0,37.49939,5,,22,349000.0,349000.0,евроремонт,3,,Славянский бульвар,0,136.0,0
15907,1,1,317.481143824,7,16,153.0,55.714754,http://www.cian.ru/rent/flat/150991092/,40.0,37.504618,7,,45,350000.0,350000.0,,5,Раменки,Университет,0,231.0,0
15908,1,,337.629553673,7,3,82.0,55.712127,http://www.cian.ru/rent/flat/151239546/,20.0,37.49939,,1,20,350000.0,350000.0,дизайнерский,3,,,0,140.0,
15909,1,,330.629239749,7,13,220.0,55.71304,http://www.cian.ru/rent/flat/151001935/,,37.500953,,1,16,350000.0,350000.0,дизайнерский,5,,,0,240.0,
15910,1,1,317.481143824,7,16,153.0,55.714754,http://www.cian.ru/rent/flat/150994789/,40.0,37.504618,7,,45,350000.0,350000.0,,5,Раменки,Университет,0,231.0,0
15911,1,1,317.481143824,7,16,153.0,55.714754,http://www.cian.ru/rent/flat/150994788/,40.0,37.504618,7,,45,350000.0,350000.0,,5,Раменки,Университет,0,231.0,0
15912,1,,321.332825287,7,22,115.0,55.714252,http://www.cian.ru/rent/flat/150774108/,35.0,37.505418,3,,36,350000.0,350000.0,евроремонт,3,,Парк Победы,0,187.0,0
15913,1,,330.629239749,7,1,75.0,55.71304,http://www.cian.ru/rent/flat/19435594/,,37.500953,4,,24,350000.0,350000.0,дизайнерский,3,,Славянский бульвар,0,136.0,0
15914,1,,330.629239749,7,14,141.0,55.71304,http://www.cian.ru/rent/flat/150984445/,20.0,37.500953,,,18,350000.0,350000.0,косметический,4,,,0,200.0,
15915,1,,330.629239749,7,10,140.0,55.71304,http://www.cian.ru/rent/flat/35083546/,,37.500953,,,22,350000.0,350000.0,дизайнерский,5,,,0,240.0,
15916,1,,337.629553673,7,3,108.0,55.712127,http://www.cian.ru/rent/flat/151239183/,20.0,37.49939,,1,18,350000.0,350000.0,дизайнерский,3,,,0,140.0,
15917,1,,337.629553673,7,3,109.0,55.712127,http://www.cian.ru/rent/flat/151238258/,18.0,37.49939,,1,18,350000.0,350000.0,дизайнерский,3,,,0,150.0,
15918,0,,306.267420875,7,5,133.0,55.716215,http://www.cian.ru/rent/flat/149499752/,30.0,37.508535,5,,24,360000.0,360000.0,,4,,Университет,0,220.0,0
15919,1,,306.267420875,7,5,,55.716215,http://www.cian.ru/rent/flat/150136680/,,37.508535,7,,24,360000.0,360000.0,,4,,Киевская,0,220.0,0
15920,1,1,221.01091837,7,16,136.0,55.727298,http://www.cian.ru/rent/flat/150158291/,25.0,37.479941,5,,43,370000.0,370000.0,,4,Фили-Давыдково,Славянский бульвар,0,195.1,1
15921,0,1,569.195300202,7,15,70.0,55.681752,http://www.cian.ru/rent/flat/150953384/,15.0,37.49082,12,1,23,380000.0,380000.0,дизайнерский,3,Проспект Вернадского,Проспект Вернадского,0,118.0,1
15922,0,1,569.195300202,7,11,92.0,55.681752,http://www.cian.ru/rent/flat/151069434/,45.0,37.49082,13,,24,400000.0,400000.0,,5,Проспект Вернадского,Проспект Вернадского,0,190.0,1
15923,1,1,683.156607759,7,10,110.0,55.666675,http://www.cian.ru/rent/flat/151452515/,20.0,37.510511,2,,28,400000.0,400000.0,дизайнерский,4,Проспект Вернадского,Проспект Вернадского,0,190.0,0
15924,1,1,675.196269294,7,28,308.0,55.667731,http://www.cian.ru/rent/flat/151608366/,30.0,37.512119,12,,28,400000.0,400000.0,дизайнерский,5,Проспект Вернадского,Проспект Вернадского,0,375.0,1
15925,1,,330.629239749,7,10,120.0,55.71304,http://www.cian.ru/rent/flat/148221011/,28.0,37.500953,5,1,22,400000.0,400000.0,косметический,5,,Университет,0,245.0,0
15926,1,,330.629239749,7,10,120.0,55.71304,http://www.cian.ru/rent/flat/148222094/,26.0,37.500953,10,1,22,400000.0,400000.0,косметический,5,,Киевская,0,245.0,0
15927,1,1,317.481143824,7,22,150.0,55.714754,http://www.cian.ru/rent/flat/150689182/,,37.504618,10,1,38,400000.0,400000.0,дизайнерский,4,Раменки,Университет,0,176.0,0
15928,0,1,584.577673357,7,22,,55.679722,http://www.cian.ru/rent/flat/151525334/,,37.496183,11,,23,400000.0,400000.0,,5,Проспект Вернадского,Проспект Вернадского,0,250.0,1
15929,1,1,221.01091837,7,34,175.0,55.727298,http://www.cian.ru/rent/flat/19433464/,30.0,37.479941,12,,43,400000.0,400000.0,евроремонт,5,Фили-Давыдково,Славянский бульвар,0,412.0,1
15930,0,1,252.289244692,7,24,184.0,55.723237,http://www.cian.ru/rent/flat/149116901/,,37.527903,23,,50,425000.0,425000.0,дизайнерский,4,Раменки,Парк Победы,0,185.0,1
15931,0,,306.267420875,7,15,150.0,55.716215,http://www.cian.ru/rent/flat/151307737/,25.0,37.508535,30,,17,450000.0,450000.0,дизайнерский,5,,Киевская,0,247.0,1
15932,0,,306.267420875,7,15,155.0,55.716215,http://www.cian.ru/rent/flat/149590129/,25.0,37.508535,7,,17,450000.0,450000.0,дизайнерский,5,,Киевская,0,245.0,0
15933,0,0,155.553120506,7,11,,55.735778,http://www.cian.ru/rent/flat/31672410/,,37.455328,6,,17,450000.0,450000.0,,5,Фили-Давыдково,Кунцевская,0,290.0,0
15934,0,0,155.553120506,7,11,,55.735778,http://www.cian.ru/rent/flat/25199452/,,37.455328,6,,17,450000.0,450000.0,,5,Фили-Давыдково,Кунцевская,0,290.0,0
15935,0,,317.404410047,7,8,170.0,55.714764,http://www.cian.ru/rent/flat/150599740/,,37.506262,10,1,38,450000.0,450000.0,дизайнерский,5,,Славянский бульвар,0,219.8,0
15936,0,1,252.289244692,7,25,60.0,55.723237,http://www.cian.ru/rent/flat/151613501/,50.0,37.527903,23,1,32,469000.0,469000.0,евроремонт,4,Раменки,Парк Победы,0,200.0,1
15937,0,1,252.289244692,7,25,120.0,55.723237,http://www.cian.ru/rent/flat/151629154/,20.0,37.527903,25,,32,470000.0,470000.0,дизайнерский,4,Раменки,Парк Победы,0,200.0,1
15938,0,1,252.289244692,7,25,120.0,55.723237,http://www.cian.ru/rent/flat/151592307/,20.0,37.527903,7,1,32,480000.0,480000.0,дизайнерский,4,Раменки,Киевская,0,200.0,0
15939,0,1,321.601342914,7,4,102.0,55.714217,http://www.cian.ru/rent/flat/147319659/,23.0,37.479879,7,,6,,~ 484 126 руб,,4,Очаково-Матвеевское,Кунцевская,0,185.0,0
15940,0,,306.267420875,7,15,200.0,55.716215,http://www.cian.ru/rent/flat/151599882/,,37.508535,10,1,17,500000.0,500000.0,дизайнерский,5,,Университет,0,235.0,0
15941,1,1,321.601342914,7,4,,55.714217,http://www.cian.ru/rent/flat/36063504/,,37.479879,11,,7,500000.0,500000.0,,4,Очаково-Матвеевское,Славянский бульвар,0,187.0,0
15942,0,,317.404410047,7,9,170.0,55.714764,http://www.cian.ru/rent/flat/150771013/,,37.506262,10,1,38,500000.0,500000.0,евроремонт,4,,Университет,0,220.0,0
15943,1,,337.629553673,7,10,138.0,55.712127,http://www.cian.ru/rent/flat/147988183/,30.0,37.49939,4,,21,500000.0,500000.0,,5,,Славянский бульвар,0,200.0,0
15944,0,1,95.3858442667,7,5,123.0,55.768061,http://www.cian.ru/rent/flat/30509759/,,37.398779,2,,6,500000.0,500000.0,евроремонт,5,Крылатское,Крылатское,0,310.0,0
15945,1,,301.829433207,7,6,,55.716793,http://www.cian.ru/rent/flat/148621648/,,37.509056,5,1,17,500000.0,500000.0,,5,,Кутузовская,0,222.0,0
15946,1,1,314.442275758,7,6,110.0,55.71515,http://www.cian.ru/rent/flat/150792911/,45.0,37.480022,5,,6,550000.0,550000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,270.0,0
15947,1,1,314.442275758,7,6,167.0,55.71515,http://www.cian.ru/rent/flat/149838696/,15.0,37.480022,10,1,6,550000.0,550000.0,дизайнерский,5,Очаково-Матвеевское,Славянский бульвар,0,250.0,0
15948,1,1,314.442275758,7,6,110.0,55.71515,http://www.cian.ru/rent/flat/150229171/,45.0,37.480022,5,,6,550000.0,550000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,270.0,0
15949,1,1,314.442275758,7,6,110.0,55.71515,http://www.cian.ru/rent/flat/150229172/,45.0,37.480022,5,,6,550000.0,550000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,270.0,0
15950,1,1,314.442275758,7,4,,55.71515,http://www.cian.ru/rent/flat/149594181/,,37.480022,11,,9,550000.0,550000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,260.0,0
15951,1,1,321.601342914,7,4,135.0,55.714217,http://www.cian.ru/rent/flat/35577283/,30.0,37.479879,27,1,6,550000.0,550000.0,дизайнерский,4,Очаково-Матвеевское,Славянский бульвар,0,190.0,1
15952,0,1,285.858914917,7,4,300.0,55.718872,http://www.cian.ru/rent/flat/150336754/,35.0,37.499893,15,,15,,~ 584 238 руб,,4,Раменки,Киевская,0,300.0,0
15953,0,1,285.858914917,7,4,300.0,55.718872,http://www.cian.ru/rent/flat/151101337/,35.0,37.499893,15,,15,,~ 584 238 руб,,4,Раменки,Киевская,0,300.0,0
15954,0,1,285.858914917,7,4,300.0,55.718872,http://www.cian.ru/rent/flat/150792696/,35.0,37.499893,15,,15,,~ 584 238 руб,,4,Раменки,Киевская,0,300.0,0
15955,0,,317.404410047,7,14,118.0,55.714764,http://www.cian.ru/rent/flat/147319076/,15.0,37.506262,7,,38,200000.0,200000.0,,3,,Университет,0,143.0,0
15956,1,0,28.941377455,7,4,32.0,55.759547,http://www.cian.ru/rent/flat/151569931/,,37.414823,6,1,17,60000.0,60000.0,евроремонт,2,Крылатское,Крылатское,0,53.0,1
15957,1,,705.22639082,7,11,34.0,55.663745,http://www.cian.ru/rent/flat/151618355/,,37.471345,12,1,25,65000.0,65000.0,евроремонт,2,,Юго-Западная,0,52.0,1
15958,1,1,683.156607759,7,6,195.0,55.666675,http://www.cian.ru/rent/flat/149145073/,50.0,37.510511,14,,28,600000.0,600000.0,,5,Проспект Вернадского,Проспект Вернадского,0,330.0,1
15959,0,,389.236183675,7,3,140.0,55.705387,http://www.cian.ru/rent/flat/150709535/,,37.549893,9,1,6,600000.0,600000.0,дизайнерский,4,,Воробьевы горы,0,170.0,1
15960,1,1,314.442275758,7,6,149.0,55.71515,http://www.cian.ru/rent/flat/150231564/,20.0,37.480022,5,1,6,600000.0,600000.0,дизайнерский,5,Очаково-Матвеевское,Славянский бульвар,0,270.0,0
15961,0,1,456.82887347,7,17,,55.696534,http://www.cian.ru/rent/flat/28680432/,,37.499408,2,,20,600000.0,600000.0,дизайнерский,5,Раменки,Проспект Вернадского,0,347.0,0
15962,1,0,383.889971119,7,4,,55.706086,http://www.cian.ru/rent/flat/36129099/,30.0,37.549705,12,,7,600000.0,600000.0,дизайнерский,4,Раменки,Воробьевы горы,0,187.0,1
15963,0,0,383.889971119,7,3,140.0,55.706086,http://www.cian.ru/rent/flat/150870673/,,37.549705,9,1,6,600000.0,600000.0,дизайнерский,4,Раменки,Воробьевы горы,0,172.0,1
15964,1,1,683.156607759,7,6,163.0,55.666675,http://www.cian.ru/rent/flat/19431040/,40.0,37.510511,12,,30,600000.0,600000.0,дизайнерский,5,Проспект Вернадского,Проспект Вернадского,0,494.0,1
15965,1,1,116.921511611,7,13,190.0,55.740771,http://www.cian.ru/rent/flat/151094005/,20.0,37.550944,2,,18,,~ 649 153 руб,,4,Дорогомилово,Студенческая,0,240.0,1
15966,1,1,252.089132096,7,14,122.0,55.723263,http://www.cian.ru/rent/flat/150646671/,20.0,37.412128,2,,22,,~ 973 730 руб,евроремонт,5,Можайский,Молодежная,0,260.0,0
15967,0,1,314.442275758,7,8,,55.71515,http://www.cian.ru/rent/flat/149865747/,,37.480022,11,,9,1000000.0,1000000.0,,5,Очаково-Матвеевское,Славянский бульвар,0,470.0,0
15968,0,1,321.601342914,7,7,250.0,55.714217,http://www.cian.ru/rent/flat/29909044/,50.0,37.479879,11,,7,1000000.0,1000000.0,,4,Очаково-Матвеевское,Славянский бульвар,0,300.0,0
15969,1,1,314.442275758,7,7,155.0,55.71515,http://www.cian.ru/rent/flat/150230076/,30.0,37.480022,5,1,7,1000000.0,1000000.0,дизайнерский,5,Очаково-Матвеевское,Славянский бульвар,0,300.0,0
15970,0,1,321.601342914,7,7,200.0,55.714217,http://www.cian.ru/rent/flat/149810007/,20.0,37.479879,5,,7,1000000.0,1000000.0,дизайнерский,4,Очаково-Матвеевское,Славянский бульвар,0,300.0,0
15971,0,,389.236183675,7,2,197.0,55.705387,http://www.cian.ru/rent/flat/151646285/,50.0,37.549893,9,,6,,~ 1 037 412 руб,евроремонт,5,,Воробьевы горы,0,250.0,1
15972,1,1,683.156607759,7,29,500.0,55.666675,http://www.cian.ru/rent/flat/150450264/,50.0,37.510511,12,,30,,~ 1 298 306 руб,евроремонт,5,Проспект Вернадского,Проспект Вернадского,0,800.0,1
15973,0,1,21.3209252411,7,2,290.0,55.758569,http://www.cian.ru/rent/flat/143833599/,,37.449686,,,3,,~ 1 298 306 руб,дизайнерский,5,Крылатское,,0,342.0,
15974,1,,1085.31019344,7,5,18.0,55.612736,http://www.cian.ru/rent/flat/151504652/,,37.286777,,,5,20000.0,20000.0,косметический,1,,,0,30.0,
15975,0,0,896.626210191,7,1,20.0,55.638191,http://www.cian.ru/rent/flat/151140759/,,37.362226,15,,12,20000.0,20000.0,,1,Ново-Переделкино,Юго-Западная,0,40.0,0
15976,0,0,923.000577627,7,9,19.0,55.634649,http://www.cian.ru/rent/flat/151630343/,,37.383624,15,,9,20000.0,20000.0,косметический,1,Солнцево,Юго-Западная,0,32.0,0
15977,1,1,781.798616656,7,3,20.0,55.653553,http://www.cian.ru/rent/flat/151551304/,,37.387613,15,1,5,22000.0,22000.0,косметический,1,Солнцево,Юго-Западная,0,33.0,0
15978,0,1,313.590394342,7,1,19.0,55.715261,http://www.cian.ru/rent/flat/151538074/,,37.404267,5,,5,22000.0,22000.0,косметический,1,Можайский,Славянский бульвар,0,32.0,0
15979,1,1,774.141768148,7,3,17.0,55.654574,http://www.cian.ru/rent/flat/150996862/,,37.38808,15,,4,22000.0,22000.0,косметический,1,Солнцево,Юго-Западная,0,32.0,0
15980,1,0,743.678700896,7,11,20.0,55.658632,http://www.cian.ru/rent/flat/151466547/,,37.410663,15,,12,22000.0,22000.0,косметический,1,Солнцево,Юго-Западная,0,35.0,0
15981,1,0,875.943859146,7,9,17.0,55.640965,http://www.cian.ru/rent/flat/151476531/,,37.4061,5,1,17,23000.0,23000.0,косметический,1,Солнцево,Румянцево,0,36.0,0
15982,1,0,884.960776476,7,5,19.0,55.639756,http://www.cian.ru/rent/flat/151587451/,,37.353791,15,,17,23000.0,23000.0,,1,Ново-Переделкино,Юго-Западная,0,37.0,0
15983,0,1,780.081533105,7,4,15.0,55.653782,http://www.cian.ru/rent/flat/151645808/,,37.416754,16,1,5,23000.0,23000.0,косметический,1,Солнцево,Юго-Западная,0,20.0,0
15984,0,1,771.396245429,7,1,18.0,55.65494,http://www.cian.ru/rent/flat/151517026/,,37.385843,10,1,4,23000.0,23000.0,косметический,1,Солнцево,Тропарево,0,38.0,0
15985,1,0,920.879831963,7,12,20.0,55.634934,http://www.cian.ru/rent/flat/151639354/,,37.34576,10,,17,23000.0,23000.0,косметический,1,Ново-Переделкино,Юго-Западная,0,40.0,0
