,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
5729,1,0,205.996837512,3,5,20.0,55.782182,http://www.cian.ru/rent/flat/150808740/,,37.835584,4,,9,25000.0,25000.0,косметический,1,Ивановское,Новогиреево,0,37.0,0
5730,1,1,801.327848848,6,7,30.0,55.650947,http://www.cian.ru/rent/flat/151062312/,,37.562461,5,,12,37000.0,37000.0,косметический,2,Черёмушки,Калужская,0,48.0,0
5731,1,0,926.057836083,1,7,33.0,55.872642,http://www.cian.ru/rent/flat/151484017/,10.0,37.5554,,,17,35000.0,35000.0,косметический,2,Бескудниковский,,0,52.0,
5732,1,1,46.7781005902,3,5,30.0,55.749815,http://www.cian.ru/rent/flat/151310284/,,37.821427,3,1,9,35000.0,35000.0,,2,Новогиреево,Новогиреево,0,30.0,1
5733,1,1,900.617560531,2,12,54.0,55.869486,http://www.cian.ru/rent/flat/151326337/,,37.596848,6,,16,65000.0,65000.0,,3,Отрадное,Отрадное,0,75.0,1
5734,0,0,1068.67893219,2,4,20.0,55.890285,http://www.cian.ru/rent/flat/151451509/,,37.616728,8,,9,28000.0,28000.0,косметический,1,Бибирево,Бибирево,0,35.0,1
5735,1,0,1418.2905667,6,6,44.0,55.567122,http://www.cian.ru/rent/flat/149914136/,10.0,37.565326,10,1,17,39990.0,39990.0,косметический,3,Северное Бутово,Бульвар Дмитрия Донского,0,74.0,1
5736,1,0,354.098452783,3,1,32.0,55.80099,http://www.cian.ru/rent/flat/151239955/,,37.822406,16,,9,30000.0,30000.0,косметический,2,Восточное Измайлово,Первомайская,0,46.0,1
5737,0,,45.1235144834,0,9,70.0,55.750028,http://www.cian.ru/rent/flat/149515357/,,37.534397,3,1,85,250000.0,250000.0,дизайнерский,2,,Международная,0,88.0,1
5738,1,1,1147.34484259,8,2,21.0,55.899981,http://www.cian.ru/rent/flat/151241187/,12.0,37.377021,15,,6,38000.0,38000.0,евроремонт,1,Куркино,Планерная,0,50.0,0
5739,1,1,187.765862505,0,17,203.0,55.779859,http://www.cian.ru/rent/flat/150953968/,22.0,37.599372,5,1,17,350000.0,350000.0,дизайнерский,6,Тверской,Новослободская,0,350.0,1
5740,1,0,907.755464474,5,4,36.0,55.636697,http://www.cian.ru/rent/flat/151391031/,10.0,37.750712,9,1,17,35000.0,35000.0,косметический,2,Братеево,Борисово,0,56.0,1
5741,1,1,98.785965375,0,6,,55.743112,http://www.cian.ru/rent/flat/142042021/,,37.60425,4,,7,,~ 380 384 руб,,2,Хамовники,Кропоткинская,0,117.0,1
5742,1,1,1943.64180345,9,18,38.0,55.49312,http://www.cian.ru/rent/flat/149278172/,12.0,37.554169,,,24,20000.0,20000.0,косметический,2,Щербинка,,0,60.0,
5743,1,1,1973.78333753,10,9,20.0,55.48879,http://www.cian.ru/rent/flat/151187623/,10.0,37.294278,20,1,17,23000.0,23000.0,евроремонт,1,Троицк,Теплый Стан,0,40.0,0
5744,1,1,745.446175939,2,9,33.0,55.850176,http://www.cian.ru/rent/flat/151582963/,10.0,37.644962,8,1,9,60000.0,60000.0,евроремонт,2,Свиблово,Ботанический сад,0,50.0,1
5745,1,0,1346.81975235,6,7,35.0,55.576991,http://www.cian.ru/rent/flat/151608062/,,37.575558,5,,14,34000.0,34000.0,косметический,2,Северное Бутово,Бульвар Дмитрия Донского,0,45.0,1
5746,1,,932.25195659,1,17,33.0,55.87341,http://www.cian.ru/rent/flat/150952938/,10.0,37.495464,10,1,17,35000.0,35000.0,косметический,2,,Речной вокзал,0,55.0,0
5747,1,0,863.029709348,7,15,36.0,55.864818,http://www.cian.ru/rent/flat/151518847/,10.0,37.431154,10,,16,36000.0,36000.0,косметический,2,Северное Тушино,Планерная,0,63.0,1
5748,1,0,912.937856057,6,10,33.0,55.636001,http://www.cian.ru/rent/flat/151568083/,,37.541278,19,1,25,40000.0,40000.0,евроремонт,2,Коньково,Беляево,0,53.0,1
5749,0,1,397.226191204,6,1,31.0,55.704342,http://www.cian.ru/rent/flat/151220076/,,37.582727,5,,5,36999.0,36999.0,косметический,2,Гагаринский,Октябрьская,0,48.0,0
5750,1,0,1082.62713511,1,5,42.0,55.892006,http://www.cian.ru/rent/flat/147724835/,,37.534299,10,1,9,37000.0,37000.0,косметический,3,Дмитровский,Алтуфьево,0,50.0,0
5751,1,1,608.135840665,6,6,20.0,55.67661,http://www.cian.ru/rent/flat/151604571/,,37.578945,15,1,9,30000.0,30000.0,косметический,1,Академический,Профсоюзная,0,40.0,1
5752,0,,779.211684392,9,2,70.0,55.653898,http://www.cian.ru/rent/flat/151248218/,23.0,37.326096,30,,3,40000.0,40000.0,,2,,Киевская,0,100.0,0
5753,1,0,1951.84870677,10,12,54.0,55.491942,http://www.cian.ru/rent/flat/151596504/,10.0,37.299524,20,,17,35000.0,35000.0,косметический,3,Троицк,Теплый Стан,0,80.0,0
5754,1,1,774.336790104,6,2,29.0,55.654548,http://www.cian.ru/rent/flat/148955743/,,37.562326,5,,5,33000.0,33000.0,косметический,2,Черёмушки,Каховская,0,44.0,0
5755,1,1,903.663427014,1,3,26.0,55.869864,http://www.cian.ru/rent/flat/151558189/,,37.544432,20,,5,32000.0,32000.0,косметический,2,Бескудниковский,Петровско-Разумовская,0,43.0,0
5756,1,0,828.094501445,2,1,20.0,55.860474,http://www.cian.ru/rent/flat/151588763/,10.0,37.618704,10,,12,28000.0,28000.0,косметический,1,Отрадное,Отрадное,0,38.0,1
5757,0,0,1602.51079127,6,2,20.0,55.541474,http://www.cian.ru/rent/flat/151029291/,10.0,37.575307,24,,15,25000.0,25000.0,евроремонт,1,Южное Бутово,Улица Скобелевская,0,40.0,1
5758,1,0,953.239354954,1,9,20.0,55.876011,http://www.cian.ru/rent/flat/151346974/,,37.564518,15,1,17,28000.0,28000.0,косметический,1,Восточное Дегунино,Петровско-Разумовская,0,38.0,0
5759,1,1,366.247903581,1,2,30.0,55.802528,http://www.cian.ru/rent/flat/151588863/,,37.512658,6,,4,45000.0,45000.0,косметический,1,Сокол,Сокол,0,40.0,1
5760,1,1,357.731622017,1,8,35.0,55.80145,http://www.cian.ru/rent/flat/150911650/,,37.5327,1,1,12,75000.0,75000.0,дизайнерский,2,Аэропорт,Аэропорт,0,58.0,1
5761,1,0,529.221686574,4,7,19.0,55.68702,http://www.cian.ru/rent/flat/151180680/,,37.860468,6,,17,25000.0,25000.0,косметический,1,Выхино-Жулебино,Жулебино,0,39.0,1
5762,1,0,279.548871407,3,1,28.0,55.719693,http://www.cian.ru/rent/flat/151558011/,,37.817951,5,1,9,30000.0,30000.0,косметический,2,Вешняки,Выхино,0,46.0,1
5763,1,1,1889.90890637,9,10,38.0,55.500815,http://www.cian.ru/rent/flat/151485917/,14.0,37.56839,15,,17,27000.0,27000.0,евроремонт,2,Щербинка,Бульвар Дмитрия Донского,0,70.0,0
5764,1,0,987.944263311,2,11,36.0,55.880308,http://www.cian.ru/rent/flat/150901639/,12.0,37.644657,15,1,14,38000.0,38000.0,косметический,2,Северное Медведково,Медведково,0,62.0,1
5765,1,0,1570.22105893,6,5,31.0,55.545992,http://www.cian.ru/rent/flat/150953212/,10.0,37.529852,7,,17,45000.0,45000.0,евроремонт,2,Южное Бутово,Улица Горчакова,0,65.0,0
5766,1,1,729.135619904,6,4,28.0,55.660567,http://www.cian.ru/rent/flat/151491982/,,37.566,20,,5,28000.0,28000.0,косметический,2,Черёмушки,Новые Черемушки,0,45.0,1
5767,1,0,730.872536145,8,11,48.0,55.848357,http://www.cian.ru/rent/flat/151587115/,,37.351195,12,,17,36000.0,36000.0,отсутствует,3,Митино,Митино,0,65.0,1
5768,1,1,48.3471284141,0,6,65.0,55.749613,http://www.cian.ru/rent/flat/151620680/,15.0,37.578612,6,1,10,70000.0,70000.0,евроремонт,3,Арбат,Смоленская,0,101.0,1
5769,1,1,105.938113448,0,2,78.0,55.742189,http://www.cian.ru/rent/flat/151620144/,15.0,37.574992,8,,8,120000.0,120000.0,евроремонт,4,Хамовники,Киевская,0,120.0,1
5770,0,1,1035.3943788,2,2,20.0,55.886175,http://www.cian.ru/rent/flat/151533359/,,37.672307,8,,9,32000.0,32000.0,,1,Северное Медведково,Медведково,0,34.0,1
5771,1,0,1024.69601036,2,8,21.0,55.884853,http://www.cian.ru/rent/flat/150123675/,10.0,37.608428,2,1,16,30000.0,30000.0,косметический,1,Бибирево,Бибирево,0,43.0,1
5772,1,0,833.656852726,1,7,37.0,55.861166,http://www.cian.ru/rent/flat/151044708/,,37.504987,29,1,9,40000.0,40000.0,косметический,3,Ховрино,Речной вокзал,0,56.0,1
5773,1,0,858.966240484,2,3,38.0,55.864313,http://www.cian.ru/rent/flat/151528462/,11.0,37.659811,7,,16,45000.0,45000.0,евроремонт,2,Бабушкинский,Бабушкинская,0,58.0,1
5774,1,0,560.301459092,6,9,20.0,55.682925,http://www.cian.ru/rent/flat/151399959/,10.0,37.602993,15,,17,40000.0,40000.0,косметический,1,Котловка,Академическая,0,43.0,1
5775,1,1,1957.64206263,10,14,16.0,55.49111,http://www.cian.ru/rent/flat/151615540/,,37.307213,,1,17,20000.0,20000.0,евроремонт,1,Троицк,,0,36.0,
5776,0,1,35.8307615236,0,4,100.0,55.751224,http://www.cian.ru/rent/flat/150881113/,41.0,37.586302,5,,10,280000.0,280000.0,,2,Арбат,Смоленская,0,132.0,1
5777,1,,180.972948882,0,8,55.0,55.778993,http://www.cian.ru/rent/flat/149646731/,,37.641557,7,1,10,140000.0,140000.0,евроремонт,2,,Проспект Мира,0,90.0,1
5778,1,0,968.733131288,6,9,20.0,55.628495,http://www.cian.ru/rent/flat/151554176/,10.0,37.504762,13,,16,30000.0,30000.0,косметический,1,Тёплый Стан,Коньково,0,40.0,1
5779,0,1,194.474347904,8,25,51.0,55.780714,http://www.cian.ru/rent/flat/30905957/,22.0,37.472054,3,,25,80000.0,80000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,98.0,0
5780,1,1,142.048400679,8,34,37.0,55.774026,http://www.cian.ru/rent/flat/151455923/,,37.467221,10,,40,85000.0,85000.0,,2,Хорошёво-Мнёвники,Полежаевская,0,54.0,0
5781,1,0,92.4162916669,0,5,30.0,55.767681,http://www.cian.ru/rent/flat/151483576/,,37.666917,10,,16,48000.0,48000.0,евроремонт,1,Басманный,Бауманская,0,43.0,1
5782,1,0,659.388580786,8,12,18.0,55.839421,http://www.cian.ru/rent/flat/150954908/,,37.385349,7,,22,33000.0,33000.0,евроремонт,1,Митино,Волоколамская,0,38.0,1
5783,0,1,32.6512070576,0,4,66.0,55.760023,http://www.cian.ru/rent/flat/148326061/,19.0,37.641153,6,,9,207000.0,207000.0,евроремонт,3,Басманный,Чистые пруды,0,110.0,1
5784,1,0,625.966004373,8,12,20.0,55.835235,http://www.cian.ru/rent/flat/151484025/,10.0,37.352695,12,,17,33000.0,33000.0,евроремонт,1,Митино,Митино,0,40.0,1
5785,1,1,352.692713306,3,3,,55.800812,http://www.cian.ru/rent/flat/151442092/,,37.787489,10,1,5,35000.0,35000.0,,2,Измайлово,Первомайская,0,43.0,1
5786,0,1,1215.71053814,5,1,30.0,55.594982,http://www.cian.ru/rent/flat/150974793/,,37.646857,10,1,5,28000.0,28000.0,косметический,2,Бирюлёво Западное,Пражская,0,45.0,0
5787,1,0,1051.66767363,1,3,20.0,55.888185,http://www.cian.ru/rent/flat/151189431/,,37.52483,10,,14,25000.0,25000.0,косметический,1,Дмитровский,Петровско-Разумовская,0,35.0,0
5788,1,0,1008.52947446,6,9,37.0,55.623127,http://www.cian.ru/rent/flat/151606104/,11.0,37.49303,9,1,16,46000.0,46000.0,отсутствует,2,Тёплый Стан,Теплый Стан,0,54.0,1
5789,1,,146.931969696,0,6,52.0,55.736893,http://www.cian.ru/rent/flat/151568924/,10.0,37.673259,11,1,7,45000.0,45000.0,косметический,3,,Крестьянская застава,0,73.0,1
5790,1,0,1016.32285158,2,4,33.0,55.883818,http://www.cian.ru/rent/flat/150969730/,10.0,37.607592,3,,12,42000.0,42000.0,косметический,2,Бибирево,Бибирево,0,53.0,1
5791,1,0,1006.90763364,5,4,18.0,55.623346,http://www.cian.ru/rent/flat/151569489/,,37.590291,17,,9,27000.0,27000.0,косметический,1,Чертаново Центральное,Южная,0,36.0,1
5792,1,0,89.4861752683,0,12,21.0,55.767306,http://www.cian.ru/rent/flat/151566302/,,37.55796,7,1,17,41000.0,41000.0,косметический,1,Пресненский,Улица 1905 года,0,38.0,1
5793,1,1,559.838840873,4,2,20.0,55.682986,http://www.cian.ru/rent/flat/151056028/,10.0,37.723367,17,,14,45000.0,45000.0,дизайнерский,1,Печатники,Печатники,0,45.0,1
5794,1,0,344.121760312,3,6,34.0,55.71128,http://www.cian.ru/rent/flat/151542744/,10.0,37.880491,23,,17,30000.0,30000.0,косметический,2,Косино-Ухтомский,Лермонтовский проспект,0,58.0,1
5795,1,0,827.724787919,1,21,34.0,55.860428,http://www.cian.ru/rent/flat/149931566/,10.0,37.512999,10,,22,40000.0,40000.0,косметический,2,Головинский,Водный стадион,0,59.0,0
5796,1,0,763.855259512,4,3,56.0,55.655945,http://www.cian.ru/rent/flat/150800431/,,37.777266,20,1,7,45000.0,45000.0,косметический,3,Марьино,Братиславская,0,81.0,1
5797,1,1,765.744866108,1,4,30.0,55.852708,http://www.cian.ru/rent/flat/150441475/,6.5,37.513583,17,1,5,36000.0,36000.0,косметический,2,Головинский,Водный стадион,0,47.0,1
5798,1,0,1961.29643346,10,10,40.0,55.490585,http://www.cian.ru/rent/flat/151510903/,10.0,37.297512,,1,16,40000.0,40000.0,косметический,3,Троицк,,0,75.0,
5799,0,1,489.792842073,6,1,40.0,55.692206,http://www.cian.ru/rent/flat/151449521/,,37.545986,11,,6,50000.0,50000.0,евроремонт,2,Гагаринский,Университет,0,54.0,1
5800,1,0,1283.87033575,5,6,20.0,55.585647,http://www.cian.ru/rent/flat/151566019/,,37.69534,,,16,32000.0,32000.0,евроремонт,1,Бирюлёво Восточное,,0,42.0,
5801,1,0,203.296258066,7,12,,55.781838,http://www.cian.ru/rent/flat/151539283/,,37.469925,5,1,32,80000.0,80000.0,,2,Хорошёво-Мнёвники,Октябрьское поле,0,65.0,0
5802,1,1,421.387704975,1,2,33.0,55.809499,http://www.cian.ru/rent/flat/149840734/,,37.525432,15,,6,60000.0,60000.0,,2,Аэропорт,Аэропорт,0,54.0,1
5803,0,1,109.075665913,0,2,78.0,55.741784,http://www.cian.ru/rent/flat/151165993/,,37.596633,9,1,6,220000.0,220000.0,дизайнерский,2,Хамовники,Кропоткинская,0,92.0,1
5804,0,0,199.763972761,1,3,40.0,55.781388,http://www.cian.ru/rent/flat/150976336/,10.0,37.527714,9,,12,70000.0,70000.0,косметический,2,Хорошёвский,Полежаевская,0,52.0,1
5805,1,0,15.6422654493,4,3,18.0,55.75784,http://www.cian.ru/rent/flat/151071423/,,37.703577,16,,17,31000.0,31000.0,косметический,1,Лефортово,Авиамоторная,0,38.0,1
5806,0,0,766.714434711,6,3,40.0,55.655564,http://www.cian.ru/rent/flat/150970383/,,37.591494,6,,5,50000.0,50000.0,косметический,3,Зюзино,Каховская,0,50.0,1
5807,0,,67.741378849,0,21,70.0,55.747115,http://www.cian.ru/rent/flat/151363134/,10.0,37.539078,2,,73,360000.0,360000.0,дизайнерский,2,,Выставочная,0,106.0,1
5808,0,0,1068.28515107,5,6,30.0,55.615044,http://www.cian.ru/rent/flat/151478523/,,37.596049,9,1,9,35000.0,35000.0,косметический,2,Чертаново Центральное,Пражская,0,48.0,1
5809,1,1,795.731943443,6,4,32.0,55.651694,http://www.cian.ru/rent/flat/151529929/,,37.563862,24,,9,37000.0,37000.0,косметический,2,Черёмушки,Калужская,0,48.0,1
5810,1,0,107.142651454,7,10,33.0,55.769565,http://www.cian.ru/rent/flat/150819777/,10.0,37.489544,,1,17,47000.0,47000.0,евроремонт,2,Хорошёво-Мнёвники,,0,58.0,
5811,1,0,65.5587095588,4,7,32.0,55.764242,http://www.cian.ru/rent/flat/150780165/,,37.700559,5,1,14,45000.0,45000.0,евроремонт,2,Лефортово,Авиамоторная,0,54.0,0
5812,0,1,685.125912292,8,1,32.0,55.842641,http://www.cian.ru/rent/flat/151389237/,,37.432169,10,,5,32000.0,32000.0,косметический,2,Южное Тушино,Сходненская,0,44.0,1
5813,0,1,342.112673136,8,2,57.0,55.799472,http://www.cian.ru/rent/flat/151599817/,,37.488835,11,1,5,60000.0,60000.0,евроремонт,3,Щукино,Октябрьское поле,0,85.0,1
5814,0,1,277.01203682,3,6,18.0,55.720023,http://www.cian.ru/rent/flat/151589977/,,37.823951,5,1,12,24000.0,24000.0,косметический,1,Вешняки,Выхино,0,35.0,1
5815,1,0,892.311239701,5,7,35.0,55.63877,http://www.cian.ru/rent/flat/151570954/,10.0,37.767528,9,,17,35000.0,35000.0,косметический,2,Братеево,Алма-Атинская,0,52.0,1
5816,1,1,934.857424604,2,3,30.0,55.873733,http://www.cian.ru/rent/flat/151568619/,,37.686904,20,,5,30000.0,30000.0,косметический,2,Лосиноостровский,Бабушкинская,0,36.0,1
5817,1,0,1072.33638194,5,10,32.0,55.614495,http://www.cian.ru/rent/flat/151504295/,,37.728613,7,1,12,44000.0,44000.0,дизайнерский,2,Орехово-Борисово Северное,Домодедовская,0,46.0,1
5818,0,1,255.012003404,1,5,10.0,55.788419,http://www.cian.ru/rent/flat/151129427/,10.0,37.576555,13,1,5,30000.0,30000.0,косметический,2,Беговой,Динамо,0,40.0,1
5819,1,0,946.810267134,5,11,45.0,55.631447,http://www.cian.ru/rent/flat/140004729/,10.0,37.75285,9,1,14,45000.0,45000.0,косметический,3,Братеево,Борисово,0,80.0,1
5820,1,0,977.028898017,6,10,20.0,55.627377,http://www.cian.ru/rent/flat/151447808/,,37.521992,11,,17,30000.0,30000.0,евроремонт,1,Коньково,Коньково,0,39.0,1
5821,1,0,1563.59442974,6,10,36.0,55.546918,http://www.cian.ru/rent/flat/151601874/,10.0,37.531541,7,,14,35000.0,35000.0,косметический,2,Южное Бутово,Улица Горчакова,0,54.0,1
5822,1,1,65.2074744738,0,2,113.0,55.764197,http://www.cian.ru/rent/flat/149894517/,25.0,37.646139,10,,6,175000.0,175000.0,,4,Басманный,Чистые пруды,0,161.0,1
5823,1,0,790.921997626,8,8,20.0,55.855846,http://www.cian.ru/rent/flat/150951044/,,37.361058,5,,14,29000.0,29000.0,косметический,1,Митино,Пятницкое шоссе,0,38.0,1
5824,1,0,169.501464491,8,4,18.0,55.77753,http://www.cian.ru/rent/flat/151247211/,,37.477282,,1,9,30000.0,30000.0,косметический,1,Хорошёво-Мнёвники,,0,35.0,
5825,1,0,315.84665483,3,3,35.0,55.714967,http://www.cian.ru/rent/flat/151372462/,11.0,37.895691,10,1,9,30000.0,30000.0,косметический,2,Косино-Ухтомский,Выхино,0,57.0,0
5826,1,,2118.53866327,10,5,31.0,55.467856,http://www.cian.ru/rent/flat/151575494/,,37.2924,20,,12,25000.0,25000.0,косметический,2,,Теплый Стан,0,50.0,0
5827,1,1,321.800810966,4,10,80.0,55.714191,http://www.cian.ru/rent/flat/151243191/,35.0,37.670914,6,,30,350000.0,350000.0,евроремонт,3,Южнопортовый,Дубровка,0,115.0,1
5828,1,0,458.868494902,8,10,19.0,55.814229,http://www.cian.ru/rent/flat/151586164/,,37.407501,13,,16,35000.0,35000.0,евроремонт,1,Строгино,Строгино,0,38.0,1
5829,1,1,785.889600152,2,12,75.0,55.855219,http://www.cian.ru/rent/flat/151520464/,14.0,37.654215,2,1,25,86000.0,86000.0,евроремонт,4,Свиблово,Свиблово,0,130.0,1
5830,1,,1772.70827362,9,4,20.0,55.517495,http://www.cian.ru/rent/flat/151599350/,,37.442572,10,1,5,25000.0,25000.0,евроремонт,1,,Бунинская аллея,0,39.0,0
5831,0,0,735.435224078,4,2,48.0,55.659729,http://www.cian.ru/rent/flat/151241404/,10.0,37.760917,10,1,17,45000.0,45000.0,косметический,3,Марьино,Братиславская,0,75.0,1
5832,1,1,321.371185155,5,4,40.0,55.714247,http://www.cian.ru/rent/flat/149281821/,,37.589114,10,,10,150000.0,150000.0,дизайнерский,3,Донской,Ленинский проспект,0,80.0,1
5833,1,0,332.760115313,7,2,21.0,55.798287,http://www.cian.ru/rent/flat/150702670/,,37.401698,9,1,14,28000.0,28000.0,косметический,1,Строгино,Строгино,0,38.0,1
5834,1,0,160.174586258,7,5,18.0,55.77634,http://www.cian.ru/rent/flat/151490616/,,37.495177,14,,5,28000.0,28000.0,косметический,1,Хорошёво-Мнёвники,Полежаевская,0,32.0,1
5835,1,0,420.508783411,7,7,40.0,55.809388,http://www.cian.ru/rent/flat/151464000/,,37.413349,13,1,9,50000.0,50000.0,косметический,3,Строгино,Строгино,0,54.0,1
5836,1,1,578.19126206,6,4,18.0,55.680565,http://www.cian.ru/rent/flat/151608455/,,37.540227,5,,9,31000.0,31000.0,косметический,1,Ломоносовский,Университет,0,35.0,0
5837,1,0,833.407649231,2,14,20.0,55.861135,http://www.cian.ru/rent/flat/151138433/,10.0,37.590973,10,1,17,48000.0,48000.0,евроремонт,1,Отрадное,Отрадное,0,36.0,1
5838,1,0,3.40891358892,3,3,30.0,55.755393,http://www.cian.ru/rent/flat/151447537/,,37.824742,10,,5,37000.0,37000.0,косметический,2,Новогиреево,Новогиреево,0,45.0,1
5839,1,0,421.949913682,8,8,46.0,55.80957,http://www.cian.ru/rent/flat/151346631/,,37.409271,11,1,9,55000.0,55000.0,косметический,3,Строгино,Строгино,0,60.0,1
5840,1,0,259.826810201,1,9,34.0,55.789031,http://www.cian.ru/rent/flat/151076502/,,37.575199,15,,12,43000.0,43000.0,косметический,1,Беговой,Белорусская,0,40.2,1
5841,1,1,970.033516506,1,2,18.0,55.878091,http://www.cian.ru/rent/flat/151091324/,,37.519755,10,,5,24000.0,24000.0,косметический,1,Западное Дегунино,Речной вокзал,0,35.0,0
5842,1,0,707.823389928,6,6,34.0,55.6634,http://www.cian.ru/rent/flat/150789611/,,37.560502,10,,17,34000.0,34000.0,косметический,2,Черёмушки,Академическая,0,56.0,1
5843,1,0,912.746501129,2,3,21.0,55.870991,http://www.cian.ru/rent/flat/151343146/,,37.617527,15,,9,26000.0,26000.0,косметический,1,Отрадное,Отрадное,0,38.0,1
5844,1,1,162.563564606,4,3,20.0,55.734871,http://www.cian.ru/rent/flat/150877112/,,37.703649,20,,10,54000.0,54000.0,,2,Нижегородский,Волгоградский проспект,0,37.0,1
5845,1,0,682.535108727,7,12,28.0,55.842317,http://www.cian.ru/rent/flat/150996066/,,37.45734,19,1,14,35000.0,35000.0,косметический,2,Южное Тушино,Сходненская,0,50.0,1
5846,1,1,1219.66289397,7,21,18.0,55.908873,http://www.cian.ru/rent/flat/151611112/,22.0,37.388762,12,1,23,40000.0,40000.0,косметический,1,Куркино,Планерная,0,62.0,0
5847,1,1,528.345488556,1,12,69.0,55.822979,http://www.cian.ru/rent/flat/28675746/,15.0,37.526726,3,,14,150000.0,150000.0,евроремонт,3,Коптево,Войковская,0,120.0,0
5848,1,1,95.3467688021,0,5,,55.768056,http://www.cian.ru/rent/flat/150675999/,25.0,37.601699,5,1,6,90000.0,90000.0,,4,Тверской,Пушкинская,0,110.0,1
5849,1,0,816.683800421,2,11,20.0,55.859054,http://www.cian.ru/rent/flat/151578041/,10.0,37.594953,13,1,17,32000.0,32000.0,косметический,1,Отрадное,Отрадное,0,40.0,1
5850,1,0,502.780526706,8,16,165.0,55.819762,http://www.cian.ru/rent/flat/150452673/,10.0,37.465802,17,1,24,290000.0,290000.0,евроремонт,4,Покровское-Стрешнево,Щукинская,0,180.0,1
5851,0,1,20.0199306198,0,3,55.0,55.758402,http://www.cian.ru/rent/flat/150792621/,10.0,37.549282,5,,22,,~ 161 544 руб,,2,Пресненский,Улица 1905 года,0,80.0,1
5852,0,1,623.563644986,6,1,32.0,55.67457,http://www.cian.ru/rent/flat/151552154/,,37.574139,10,,9,35000.0,35000.0,косметический,2,Академический,Профсоюзная,0,45.0,1
5853,1,1,1131.13825779,5,4,30.0,55.606512,http://www.cian.ru/rent/flat/151272622/,10.0,37.658338,29,1,15,34000.0,34000.0,евроремонт,1,Бирюлёво Восточное,Царицыно,0,53.0,1
5854,1,0,746.961572444,6,3,30.0,55.658195,http://www.cian.ru/rent/flat/150913901/,,37.577759,15,1,5,34000.0,34000.0,косметический,2,Зюзино,Каховская,0,45.0,1
5855,1,1,427.49166736,3,7,20.0,55.70038,http://www.cian.ru/rent/flat/151528834/,,37.745573,10,1,12,25000.0,25000.0,косметический,1,Текстильщики,Волжская,0,36.0,1
5856,1,0,563.908594087,3,2,40.0,55.827449,http://www.cian.ru/rent/flat/151496819/,,37.822972,2,1,9,40000.0,40000.0,отсутствует,3,Гольяново,Щелковская,0,61.0,0
5857,1,0,429.08548052,7,9,18.0,55.810471,http://www.cian.ru/rent/flat/151569630/,10.0,37.398195,12,1,12,38000.0,38000.0,евроремонт,1,Строгино,Строгино,0,38.0,1
5858,0,1,261.492432465,4,1,28.0,55.722041,http://www.cian.ru/rent/flat/150281252/,,37.786114,10,,5,34000.0,34000.0,косметический,2,Рязанский,Рязанский проспект,0,42.0,1
5859,1,0,325.145459024,3,5,29.0,55.713755,http://www.cian.ru/rent/flat/150800516/,,37.889762,7,,17,30000.0,30000.0,косметический,2,Косино-Ухтомский,Выхино,0,50.0,0
5860,0,0,163.826533144,0,6,80.0,55.776806,http://www.cian.ru/rent/flat/150780923/,15.0,37.639887,5,1,22,200000.0,200000.0,евроремонт,3,Красносельский,Проспект Мира,0,121.0,1
5861,1,0,573.500529385,5,9,19.0,55.681184,http://www.cian.ru/rent/flat/151454864/,,37.679242,14,,14,24000.0,24000.0,косметический,1,Нагатинский Затон,Коломенская,0,32.0,1
5862,1,1,200.635222456,7,10,20.0,55.781499,http://www.cian.ru/rent/flat/151619980/,10.0,37.484244,15,,16,24000.0,24000.0,косметический,1,Хорошёво-Мнёвники,Октябрьское поле,0,38.0,1
5863,1,0,1123.77921742,1,9,52.0,55.897079,http://www.cian.ru/rent/flat/151618237/,10.0,37.541296,10,,9,45000.0,45000.0,косметический,3,Дмитровский,Тимирязевская,0,63.0,1
5864,1,0,1064.95994623,1,3,31.0,55.889826,http://www.cian.ru/rent/flat/151378476/,10.0,37.562937,10,,17,40000.0,40000.0,косметический,2,Восточное Дегунино,Петровско-Разумовская,0,56.0,0
5865,1,0,1242.92783973,5,6,20.0,55.591259,http://www.cian.ru/rent/flat/151200884/,10.0,37.598339,7,,16,30000.0,30000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,38.0,1
5866,1,0,912.863406865,5,17,50.0,55.636011,http://www.cian.ru/rent/flat/151487740/,,37.742438,5,,17,45000.0,45000.0,косметический,3,Братеево,Борисово,0,68.0,1
5867,1,1,1022.72992954,8,4,40.0,55.88461,http://www.cian.ru/rent/flat/151133360/,10.0,37.388421,14,1,8,65000.0,65000.0,дизайнерский,3,Куркино,Планерная,0,76.0,0
5868,0,1,1016.6059639,8,9,51.5,55.883853,http://www.cian.ru/rent/flat/149676056/,14.5,37.390137,,1,9,60000.0,60000.0,дизайнерский,2,Куркино,,0,74.0,
5869,1,1,1026.93733682,1,11,32.0,55.88513,http://www.cian.ru/rent/flat/151356429/,,37.523447,5,,12,30000.0,30000.0,косметический,2,Дмитровский,Речной вокзал,0,45.0,0
5870,0,1,430.447876181,3,1,29.0,55.810643,http://www.cian.ru/rent/flat/151516814/,,37.784614,10,1,5,29000.0,29000.0,косметический,2,Гольяново,Щелковская,0,42.0,1
